ISBN,Title,Author First Name,Author Last Name,Trans First Name,Trans Last Name,Publisher,Genre,Price,Pub Month,Pub Year,Language,Country,Other First Name,Other Last Name,Other Type,Author Gender,Translator Gender
9781940953014,Street of Thieves,Mathias,Enard,Charlotte,Mandell,Open Letter,Fiction,15.95,Nov,2014,French,France,,,,Male,Female
9781934824269,Zone,Mathias,Enard,Charlotte,Mandell,Open Letter,Fiction,16.95,Dec,2010,French,France,,,,Male,Female
9780473282356,Burden,Georg,Engel,Kerry,Nitz,K A Nitz,Fiction,16.5,Nov,2014,German,Germany,,,,Male,Male
9780473282301,Fear Before the Wife,Georg,Engel,Kerry,Nitz,K A Nitz,Fiction,16.5,Nov,2014,German,Germany,,,,Male,Male
9780473402846,People of Moorluke,Georg,Engel,Kerry,Nitz,K A Nitz,Fiction,15.0,Aug,2017,German,Germany,,,,Male,Male
9780473401955,Rider on the Rainbow,Georg,Engel,Kerry,Nitz,K A Nitz,Fiction,25.0,July,2017,German,Germany,,,,Male,Male
9780473281847,Sorceress Circe,Georg,Engel,Kerry,Nitz,K A Nitz,Fiction,17.5,Oct,2014,German,Germany,,,,Male,Male
9780473281809,Thy Neighbour's Wife,Georg,Engel,Kerry,Nitz,K A Nitz,Fiction,20.0,Sept,2014,German,Germany,,,,Male,Male
9780473281823,Famine Village and Other Tales,Georg Julius Leopold,Engel,Kerry,Nitz,K A Nitz,Fiction,13.5,Oct,2014,German,Germany,,,,Male,Male
9780473282325,Tales of the Forbidden,Georg Julius Leopold,Engel,Kerry,Nitz,K A Nitz,Fiction,13.5,Dec,2014,German,Germany,,,,Male,Male
9780991121199,Fear of Paradise,Vincent,Engel,Richard,Kutner,Owl Canyon Press,Fiction,24.95,May,2015,French,Belgium,,,,Male,Male
9781451616453,Burned,Thomas,Enger,Charlotte,Barslund,Atria,Fiction,15.0,Oct,2011,Norwegian,Norway,,,,Male,Female
9781451616484,Pierced,Thomas,Enger,Charlotte,Barslund,Atria,Fiction,15.0,Oct,2012,Norwegian,Norway,,,,Male,Female
9781933382371,Acropolis and Tram,Nikos,Engonopoulos,Martin,McKinsey,Green Integer,Poetry,13.95,Sept,2008,Greek,Greece,,,,Male,Male
9780374130046,On Earth as It Is in Heaven,Davide,Enia,Antony,Shugaar,FSG,Fiction,28.0,Mar,2014,Italian,Italy,,,,Male,Male
9781421549361,Self-Reference Engine,Toh,Enjoe,Terry,Gallagher,Viz Media,Fiction,14.99,Mar,2013,Japanese,Japan,,,,Male,Male
9781921401602,Counterpoint,Anna,Enquist,Jeannette,Ringold,University of Western Australia,Fiction,32.95,Apr,2010,Dutch,Netherlands,,,,Female,Female
9781592642588,Leap,Anna,Enquist,Jeannette,Ringold,Toby Press,Fiction,12.95,Apr,2009,Dutch,Netherlands,,,,Female,Female
9781564788733,Hypothermia,Alvaro,Enrigue,Brendan,Riley,Dalkey Archive,Fiction,14.5,May,2013,Spanish,Mexico,,,,Male,Male
9781594633461,Sudden Death,Alvaro,Enrigue,Natasha,Wimmer,Riverhead,Fiction,27.95,Feb,2016,Spanish,Mexico,,,,Male,Female
9780451495112,Things We Lost in the Fire,Mariana,Enriquez,Megan,McDowell,Hogarth Press,Fiction,24.0,Feb,2017,Spanish,Argentina,,,,Female,Female
9780857422248,Mr. Zed's Reflections,Hans Magnus,Enzensberger,Martin,Chalmers,Seagull Books,Fiction,21.0,Oct,2014,German,Germany,,,,Male,Male
9781566568067,Blue Has No South,Alex,Epstein,Becka Mara,McKay,Clockroot,Fiction,15.0,Apr,2010,Hebrew,Israel,,,,Male,Female
9781556568524,Lunar Savings Time,Alex,Epstein,Becka Mara,McKay,Clockroot,Fiction,15.0,May,2011,Hebrew,Israel,,,,Male,Female
9781477313091,Black Rose of Halfeti,Nazli,Eray,Robert,Finn,University of Texas,Fiction,21.95,July,2017,Turkish,Turkey,,,,Female,Male
9780815610137,Emperor Tea Garden,Nazli,Eray,Robert,Finn,Syracuse University Press,Fiction,19.95,Mar,2013,Turkish,Turkey,,,,Female,Male
9781936194230,Up and Down of Feet,Elke,Erb,Rosmarie,Waldrop,Burning Deck Press,Poetry,14.0,Nov,2017,German,Germany,,,,Female,Female
9780872867505,Stone Building and Other Places,Asli,Erdogan,Sevinc,Turkkan,City Lights,Fiction,13.95,Oct,2017,Turkish,Turkey,,,,Female,Female
9781503940659,Missing,Caroline,Eriksson,Tiina,Nunnally,AmazonCrossing,Fiction,14.95,Jan,2017,Swedish,Sweden,,,,Female,Female
9781848612747,Strata,Helena,Eriksson,Jan,Teeland,Shearsman Books,Poetry,17.0,June,2014,Swedish,Sweden,Wendy,Klein,Translator,Female,Female
9780312605049,"Black Lies, Red Blood",Kjell,Eriksson,Paul,Norlen,Minotaur,Fiction,25.99,Apr,2014,Swedish,Sweden,,,,Male,Male
9780312605056,Hand that Trembles,Kjell,Eriksson,Ebba,Segerberg,Minotaur,Fiction,24.99,Aug,2011,Swedish,Sweden,,,,Male,Female
9781250025494,Open Grave,Kjell,Eriksson,Paul,Norlen,Minotaur,Fiction,25.99,July,2015,Swedish,Sweden,,,,Male,Male
9781250025517,Stone Coffin,Kjell,Eriksson,Ebba,Segerberg,Minotaur,Fiction,25.99,Nov,2016,Swedish,Sweden,,,,Male,Female
9781583228555,Possession,Annie,Ernaux,Anna,Moschovakis,Seven Stories Press,Fiction,13.95,Dec,2008,French,France,,,,Female,Female
9781782671114,Good Stalin,Victor,Erofeyev,Huw,Davies,Glagoslav Publications,Fiction,24.3,July,2014,Russian,Russia,,,,Male,Male
9781584980735,Rosestrikes and Coffee Grinds,Seyhan,Erozcelik,Murat,Nemet-Nejat,Talisman House,Poetry,14.95,Nov,2010,Turkish,Turkey,,,,Male,Male
9780811221924,End of Days,Jenny,Erpenbeck,Susan,Bernofsky,New Directions,Fiction,23.95,Nov,2014,German,Germany,,,,Female,Female
978081122594,"Go, Went, Gone",Jenny,Erpenbeck,Susan,Bernofsky,New Directions,Fiction,16.95,Sept,2017,German,Germany,,,,Female,Female
9780811218351,Visitation,Jenny,Erpenbeck,Susan,Bernofsky,New Directions,Fiction,14.95,Sept,2010,German,Germany,,,,Female,Female
9781477849811,Lord of All Things,Andreas,Eschbach,Samuel,Willcocks,AmazonCrossing,Fiction,14.95,Jan,2014,German,Germany,,,,Male,Male
9783838753126,One Trillion Dollars,Andreas,Eschbach,Frank,Keith,Bastei Entertainment,Fiction,4.99,Aug,2014,Germany,German,,,,Male,Male
9780857420183,Against Art,Tomas,Espedal,James,Anderson,Seagull Books,Fiction,21.0,Dec,2011,Norwegian,Norway,,,,Male,Male
9780857422354,Against Nature,Tomas,Espedal,James,Anderson,Seagull Books,Fiction,25.0,May,2015,Norwegian,Norway,,,,Male,Male
9780857424426,Bergeners,Tomas,Espedal,James,Anderson,Seagull Books,Fiction,21.0,June,2017,Norwegian,Norway,,,,Male,Male
9781934851227,Lend Me Your Voice,Kjell,Espmark,Robin,Fulton,Marick Press,Poetry,14.95,Dec,2010,Swedish,Sweden,,,,Male,Male
9781934851388,Outside the Calendar,Kjell,Espmark,Robin Fulton,Macpherson,Marick Press,Poetry,14.95,Oct,2012,Swedish,Sweden,,,,Male,Male
9781564787729,Ariadne in the Grotesque Labyrinth,Salvador,Espriu,Rowan Ricardo,Phillips,Dalkey Archive,Fiction,13.95,July,2012,Catalan,Spain,,,,Male,Male
9781503951556,Law of Love,Laura,Esquivel,Margaret Sayers,Peden,AmazonCrossing,Fiction,14.95,May,2017,Spanish,Mexico,,,,Female,Female
9781503954748,Pierced by the Sun,Laura,Esquivel,Jordi,Castells,AmazonCrossing,Fiction,14.95,July,2016,Spanish,Mexico,,,,Female,Male
9789774167188,Televangelist,Ibrahim,Essa,Jonathan,Wright,Hoopoe,Fiction,16.95,Mar,2016,Arabic,Egypt,,,,Male,Male
9780061792960,Not Art,Peter,Esterhazy,Judith,Sollosy,Ecco,Fiction,14.99,Mar,2010,Hungarian,Hungary,,,,Male,Female
9780900575952,Fable of an Inconsolable Man,Javier,Etchevarren,Jesse Lee,Kercheval,Action Books,Poetry,16.0,Feb,2017,Spanish,Uruguay,,,,Male,Female
9780374181185,King of a Hundred Horsemen,Marie,Etienne,Marilyn,Hacker,FSG,Poetry,16.0,Oct,2008,French,France,,,,Female,Female
9781602351608,Poems from Above the Hill,Ashur,Etwebi,Brenda,Hillman,Parlor Press,Poetry,14.0,Mar,2011,Arabic,Libya,Diallah,Haidar,Translator,Male,Female
9781628971774,Beauty Looks Down on Me,Hee-kyung,Eun,Sora Kim,Russell,Dalkey Archive,Fiction,15.0,Nov,2016,Korean,South Korea,"Jae Won E. Chung, Yoojin Park",Craig Bott,Translator,Female,Both
9781945680083,No One Checks the Time When They're Happy,Heeyung,Eun,Amber,Kim,White Pine,Fiction,16.0,Nov,2017,Korean,South Korea,,,,Female,Female
9781617752957,Marseille Noir,Cedric,Fabre,David,Ball,Akashic Books,Fiction,15.95,June,2015,French,France,Nicole,Ball,Translator,Male,Both
9781939931153,Guys Like Me,Dominique,Fabre,Howard,Curtis,New Vessel Press,Fiction,15.99,Feb,2015,French,France,,,,Male,Male
9780977857692,Waitress Was New,Dominique,Fabre,Jordan,Stump,Archipelago,Fiction,15.0,Feb,2008,French,France,,,,Male,Male
9781937027766,Sor Juana & Other Monsters,Luis Felipe,Fabre,John,Pluecker,Ugly Duckling,Poetry,10.0,Dec,2015,Spanish,Mexico,,,,Male,Male
9788494426254,Landing,Laia,Fabregas,Samantha,Schnee,Hispabooks Publishing,Fiction,14.95,Sept,2016,Spanish,Spain,,,,Female,Female
9789774167768,Beautiful White Cat Walks with Me,Youssef,Fadel,Alexander,Elinson ,Hoopoe,Fiction,16.95,Sept,2016,Arabic,Morocco,,,,Male,Male
9789774167546,Rare Blue Bird Flies with Me,Youssef,Fadel,Jonathan,Smolin,Hoopoe,Fiction,16.95,Apr,2016,Arabic,Morocco,,,,Male,Male
9781590513040,American Girl,Monika,Fagerholm,Katarina,Tucker,Other Press,Fiction,15.95,Feb,2010,Swedish,Sweden,,,,Female,Female
9781590513057,Glitter Scene,Monika,Fagerholm,Katarina,Tucker,Other Press,Fiction,17.95,Aug,2011,Swedish,Finland,,,,Female,Female
9781942683391,Lighthouse for the Drowning,Jawdat,Fakhreddine,Huda,Fakhreddine,BOA Editions,Poetry,16.0,June,2017,Arabic,Lebanon,Jayson,Iwen,Translator,Male,Both
9781624320026,No Turning Back,Linda,Falcon,Jessica,Knauss,Loose Leaves Publishing,Fiction,18.95,Jan,2013,Spanish,Spain,,,,Female,Female
9780804139489,Barefoot Queen,Ildefonso,Falcones,Mara Faye,Lethem,Crown,Fiction,28.0,Nov,2014,Spanish,Spain,,,,Male,Female
9788860732958,I Kill,Giorgio,Faletti,Muriel,Jorgensen,Baldini Castoldi Dalai,Fiction,24.95,June,2008,Italian,Italy,Lenore Rosenberg,Anthony Shugaar,Translator,Male,Both
9780374231408,Pimp's Notes,Giorgio,Faletti,Antony,Shugaar,FSG,Fiction,26.0,Aug,2012,Italian,Italy,,,,Male,Male
9781503939417,Northern Cross,Hendrik,Falkenberg,Patrick,Brown,AmazonCrossing,Fiction,14.95,Oct,2016,German,Germany,,,,Male,Male
9781503933477,Time Heals No Wounds,Hendrik,Falkenberg,Patrick,Brown,AmazonCrossing,Fiction,14.95,June,2016,German,Germany,,,,Male,Male
9781933633633,Every Man Dies Alone,Hans,Fallada,Michael,Hoffman,Melville House,Fiction,25.95,Mar,2009,German,Germany,,,,Male,Male
9781925321197,Nightmare in Berlin,Hans,Fallada,Allen,Blunden,Scribe,Fiction,15.95,Oct,2017,German,Germany,,,,Male,Male
9780231157407,Zero and Other Fictions,Huang,Fan,John,Balcom,Columbia University Press,Fiction,19.5,Sept,2011,Chinese,Taiwan,,,,Male,Male
9780939010981,Russian Version: Selected Poems,Elena,Fanailova,Stephanie,Sandler,Zephyr Press,Poetry,14.95,Mar,2009,Russian,Russia,Genya,Turovskaya,Translator,Female,Female
9780988478701,Form of Life,Gabriela,Fantato,Emanuel,di Pasquale,Chelsea Editions,Poetry,20.0,Jan,2013,Italian,Italy,,,,Female,Male
9781770898950,Ravenscrag,Alain,Farah,Lazer,Lederhendler,House of Anansi,Fiction,22.95,Feb,2015,French,Quebec,,,,Male,Male
9780253222961,Little Mother,Cristina Ali,Farah,Giovanna,Bellesia-Contuzzi,Indiana University Press,Fiction,22.95,May,2011,Italian,Italy,Victoria,Offredi Poletto,Translator,Female,Female
9781906548056,I Was Behind You,Nicolas,Fargues,Sue,Rose,Pushkin Press,Fiction,16.95,June,2009,French,Cameroon,,,,Male,Female
9780872864894,If I Were God,Forough,Farokhzad,Meetra,Sofia,City Lights,Poetry,16.95,Aug,2008,Persian,"Iran, Islamic Republic of",,,,Female,Female
9780195692174,Anthology of Modern Urdu Literature: Vol. II,Mehr Afshan,Farooqi,various,various,Oxford University Press,Fiction,30.0,Jan,2008,Urdu,India,,,,Female,Both
9781555975449,Edward Hopper,Ernest,Farres,Lawrence,Venuti,Graywolf,Poetry,16.0,Nov,2009,Catalan,Spain,,,,Male,Male
9781938247217,White Blight,Athena,Farrokhzad,Jennifer,Hayashida,Argos Books,Poetry,18.0,Dec,2015,Swedish,Sweden,,,,Female,Female
9781897388204,Beloved of My Twenty-Seven Senses,Karen,Fastrup,Tara,Chace,Book Thug,Fiction,25.0,May,2008,Danish,Denmark,,,,Female,Female
9780857420367,Dark Ship,Sherko,Fatah,Martin,Chalmers,Seagull Books,Fiction,25.0,Jan,2015,German,Germany,,,,Male,Male
9781846689734,Raw Material,Jorg,Fauser,Jamie,Bulloch,Serpent's Tail,Fiction,14.95,June,2016,German,Germany,,,,Male,Male
9780986050572,Instructions Within,Ashraf,Fayadh,Mona,Kareem,Operating System,Poetry,28.0,Nov,2016,Arabic,"Palestinian Territory, Occupied",Mona Zaki,Jonathan Wright,Translator,Male,Both
9781908313652,Nagasaki,Eric,Faye,Emily,Boyce,Gallic Books,Fiction,12.95,Jan,2015,French,France,,,,Male,Female
9781681370200,Invisibility Cloak,Ge,Fei,Canaan,Morse,New York Review Books,Fiction,14.0,Oct,2016,Chinese,China,,,,Male,Male
9780896728066,Timote,Jose Pablo,Feinmann,David William,Foster,Texas Tech University Press,Fiction,21.95,Nov,2012,Spanish,Argentina,,,,Male,Male
9780151012947,Moon Opera,Bi,Feiyu,Howard,Goldblatt,Houghton Mifflin Harcourt,Fiction,18.0,Jan,2009,Chinese,China,Sylvia Li-chun,Li,Translator,Male,Both
9780151013647,Three Sisters,Bi,Feiyu,Howard,Goldblatt,Houghton Mifflin Harcourt,Fiction,24.0,Aug,2010,Chinese,China,Sylvia Li-chun,Lin,Translator,Male,Both
9781476734248,Awakening of Miss Prim,Natalia Sanmartin,Fenollera,Sonia,Soto,Atria,Fiction,15.0,July,2014,Spanish,Spain,,,,Female,Female
9780813932217,Land and Blood,Mouloud,Feraoun,Patricia,Geesey,University of Virginia Press,Fiction,22.5,Feb,2012,French,Algeria,,,,Male,Female
9781609451202,Mapuche,Caryl,Ferey,Steven,Rendall,Europa Editions,Fiction,18.0,July,2013,French,France,,,,Male,Male
9781609450557,Utu,Caryl,Ferey,Howard,Curtis,Europa Editions,Fiction,15.0,Oct,2011,French,France,,,,Male,Male
9781933372884,Zulu,Caryl,Ferey,Howard,Curtis,Europa Editions,Fiction,15.0,Apr,2010,French,France,,,,Male,Male
9781934824061,Museum of Eterna's Novel,Macedonio,Fernandez,Margaret,Schwartz,Open Letter,Fiction,14.95,Feb,2010,Spanish,Argentina,,,,Male,Female
9789543840519,Niche for Marilyn,Miguel Anxo,Fernandez,Kathleen,March,Small Stations,Fiction,12.99,Aug,2016,Galician,Spain,,,,Male,Female
9781897388303,Quixote Variations,Ramon,Fernandez,Alfred,Noyes,Book Thug,Poetry,10.0,Sept,2008,Spanish,Spain,,,,Male,Male
9789543840281,Black Air,Agustin,Fernandez Paz,Jonathan,Dunne,Small Stations,Fiction,11.99,Sept,2014,Galician,Spain,,,,Male,Male
9789543840502,Corridors of Shadow,Agustin,Fernandez Paz,Jonathan,Dunne,Small Stations,Fiction,14.99,May,2016,Galician,Spain,,,,Male,Male
9789543840410,Winter Letters,Agustin,Fernandez Paz,Jonathan,Dunne,Small Stations,Fiction,11.99,Sept,2015,Galician,Spain,,,,Male,Male
9780872866225,Corner of the World,Mylene,Fernandez-Pintado,Dick,Cluster,City Lights,Fiction,14.95,Nov,2014,Spanish,Cuba,,,,Female,Male
9781933372426,Lost Daughter,Elena,Ferrante,Ann,Goldstein,Europa Editions,Fiction,14.95,Mar,2008,Italian,Italy,,,,Female,Female
9781609450786,My Brilliant Friend,Elena,Ferrante,Ann,Goldstein,Europa Editions,Fiction,17.0,Oct,2012,Italian,Italy,,,,Female,Female
9781609451349,Story of a New Name,Elena,Ferrante,Ann,Goldstein,Europa Editions,Fiction,18.0,Sept,2013,Italian,Italy,,,,Female,Female
9781609452865,Story of the Lost Child,Elena,Ferrante,Ann,Goldstein,Europa Editions,Fiction,18.0,Sept,2015,Italian,Italy,,,,Female,Female
9781609452339,Those Who Leave and Those Who Stay,Elena,Ferrante,Ann,Goldstein,Europa Editions,Fiction,18.0,Sept,2014,Italian,Italy,,,,Female,Female
9781612185613,Adam's Secret,Guillermo,Ferrara,Diane,Stockwell,AmazonCrossing,Fiction,14.95,Oct,2012,Spanish,Argentina,,,,Male,Female
9781609453527,Principle,Jerome,Ferrari,Howard,Curtis,Europa Editions,Fiction,16.0,Feb,2017,French,France,,,,Male,Male
9781933372877,Cecilia,Linda,Ferri,Ann,Goldstein,Europa Editions,Fiction,15.0,Apr,2010,Italian,Italy,,,,Female,Female
9781939663016,Conductor and Other Tales,Jean,Ferry,Edward,Gauvin,Wakefield Press,Fiction,13.95,Dec,2013,French,France,,,,Male,Male
9781938890192,Oxygen,Julia,Fiedorczuk,Bill,Johnston,Zephyr Press,Poetry,15.0,Feb,2017,Polish,Poland,,,,Female,Male
9780802170873,Kamchatka,Marcelo,Figueras,Frank,Wynne,Black Cat,Fiction,14.95,May,2011,Spanish,Argentina,,,,Male,Male
9789633860540,Three Chestnut Horses,Margita,Figuli,John,Minahane,Central European University Press,Fiction,18.0,Aug,2014,Slovak,Slovakia,,,,Female,Male
9781628970364,Caterva,Juan,Filloy,Brendan,Riley,Dalkey Archive,Fiction,14.95,Oct,2015,Spanish,Argentina,,,,Male,Male
9781564784346,Op Oloop,Juan,Filloy,Lisa,Dillman,Dalkey Archive,Fiction,14.95,Aug,2009,Spanish,Argentina,,,,Male,Female
9783943196290,Black Signs,Lars Morch,Finborud,Becky,Crook,Broken Dimanche Press,Fiction,13.45,Dec,2014,Norwegian,Norway,,,,Male,Female
9780896727311,Daughter of Silence,Manuela,Fingueret,Darrell,Lockhart,Texas Tech University Press,Fiction,19.95,May,2012,Spanish,Argentina,,,,Female,Male
9781477827505,Repent,Lisa,Fink,R. R.,Meadows,AmazonCrossing,Fiction,14.95,May,2015,German,Germany,,,,Female,
9781585679577,Truth about Sascha Knisch,Aris,Fioretos,Aris,Fioretos,Overlook,Fiction,25.95,Mar,2008,Swedish,Sweden,,,,Male,Male
9783732515608,Private Desire - Games of Seduction,Laura,Fioretti,Monica,Bay,Bastei Entertainment,Fiction,1.99,Sept,2016,Germany,German,,,,Female,Female
9780988790346,Stomach of the Soul,Sylva,Fischerova,Stuart,Friebert,Calypso Editions,Poetry,18.95,Sept,2014,Czech,Czech Republic,Andrew Jan,Hauner,Translator,Female,Male
9781852248598,Swing in the Middle of Chaos,Sylva,Fischerova,Sylva,Fischerova,Bloodaxe,Poetry,22.95,June,2010,Czech,Czech Republic,Stuart,Friebert,Translator,Female,Both
9789774168192,Embrace on Brooklyn Bridge,Ezzedine,Fishere,John,Peate,Hoopoe,Fiction,14.95,Apr,2017,Arabic,Egypt,,,,Male,Male
9781681773278,Nightwalker,Sebastian,Fitzek,Jamie Lee,Searle,Pegasus,Fiction,25.95,Feb,2017,German,Germany,,,,Male,Female
9780312382001,Therapy,Sebastian,Fitzek,Sally-Ann,Spencer,St. Martin's,Fiction,24.95,Mar,2009,German,Germany,,,,Male,Female
9781939931146,I Called Him Necktie,Milena Michiko,Flasar,Sheila,Dickie,New Vessel Press,Fiction,15.99,Sept,2014,German,Austria,,,,Female,Female
9781611091472,Fatal Tango,Wolfram,Fleischhauer,Kate,VAnovitch,AmazonCrossing,Fiction,14.95,Mar,2012,German,Germany,Wolfram,Fleischhauer,Translator,Male,Both
9781477830871,Last Voyage of Sigismund Skrik,Karsten,Flohr,John,Brownjohn,AmazonCrossing,Fiction,14.95,Aug,2015,German,Germany,,,,Male,Male
9781608010677,Medea and Her War Machines,Ioan,Flora,Adam,Sorkin,UNO Press,Poetry,16.95,July,2011,Romanian,Romania,Alina,Carac,Translator,Male,Both
9780817358136,Counterpunch,Juan Carlos,Flores,Kristin,Dykstra,University of Alabama Press,Poetry,19.95,Mar,2016,Spanish,Cuba,,,,Male,Female
9781906300067,Comrades,Marco Antonio,Flores,Leona,Nickless,Aflame Books,Fiction,16.95,Mar,2009,Spanish,Guatemala,,,,Male,Female
9780955233920,Final Silence,Ronald,Flores,Gavin,O'Toole,Aflame Books,Fiction,15.95,May,2008,Spanish,Guatemala,,,,Male,Male
9780547388359,Days of the King,Filip,Florian,Alistair Ian,Blyth,Houghton Mifflin Harcourt,Fiction,22.0,Aug,2011,Romanian,Romania,,,,Male,Male
9780151015146,Little Fingers,Filip,Florian,Alistair Ian,Blyth,Houghton Mifflin Harcourt,Fiction,24.0,Apr,2009,Romanian,Romania,,,,Male,Male
9781609452742,Pope's Daughter,Dario,Fo,Antony,Shugaar,Europa Editions,Fiction,17.0,Aug,2015,Italian,Italy,,,,Male,Male
9783959880527,Snow Flurries and Other Stories,Romy,Foelck,Rachel,Hildebrandt,Weyward Sisters Publishing,Fiction,2.99,July,2016,German,Germany,,,,Female,Female
9781468312768,Charlotte: A Novel,David,Foenkinos,Sam,Taylor,Overlook Press,Fiction,26.95,June,2016,French,France,,,,Male,Male
9780062004369,Delicacy,David,Foenkinos,Bruce,Benderson,HarperCollins,Fiction,14.99,Dec,2011,French,France,,,,Male,Male
9780979018800,Tsar's Dwarf,Peter,Fogtdal,Tiina,Nunnally,Hawthorne Books,Fiction,15.95,Sept,2008,Danish,Denmark,,,,Male,Female
9781567925852,Bloodlines,Marcello,Fois,Silvester,Mazzarella,David Godine,Fiction,18.95,June,2017,Italian,Italy,,,,Male,Male
9780924047886,Demarcations,Jean,Follain,Kurt,Heinzelman,Host Publications,Poetry,15.0,Sept,2011,French,France,,,,Male,Male
9781934909393,Inside My Own Skin,Guillaume de,Fonclare,Yves Henri,Cloarec,Hanging Loose Press,Fiction,18.0,May,2014,French,France,,,,Male,Male
9781590179000,Cinepoems and Others,Benjamin,Fondane,Leonard,Schwartz,New York Review Books,Poetry,12.95,Oct,2015,French,Romania,,,,Male,Male
9781590179000,Cinepoems and Others,Benjamin,Fondane,Various,Various,New York Review Books,Poetry,14.95,May,2016,French,Romania,,,,Male,Both
9781632061034,Colonel Lagrimas,Carlos,Fonseca,Megan,McDowell,Restless Books,Fiction,15.99,Oct,2016,Spanish,Costa Rica,,,,Male,Female
9781933227583,Crimes of August,Rubem,Fonseca,Clifford,Landers,Tagus Press,Fiction,19.95,Apr,2014,Portuguese,Brazil,,,,Male,Male
9781934824023,Taker and Other Stories,Rubem,Fonseca,Clifford,Landers,Open Letter,Fiction,15.95,Nov,2008,Portuguese,Brazil,,,,Male,Male
9781933227467,Winning the Game,Rubem,Fonseca,Clifford,Landers,Tagus Press,Fiction,19.95,Mar,2013,Portuguese,Brazil,,,,Male,Male
9780300176698,La Vida Doble,Arturo,Fontaine,Megan,McDowell,Yale University Press,Fiction,25.0,May,2013,Spanish,Chile,,,,Male,Female
9781551525174,Kuessipan,Naomi,Fontaine,David,Homel,Arsenal Pulp Press,Fiction,14.95,Oct,2013,French,Quebec,,,,Female,Male
9781562791346,Sarinagara,Philippe,Forest,Pascale,Torracinta,Mercury House,Fiction,14.0,Jan,2010,French,France,,,,Male,Female
9781936194186,Minute-Operas,Frederic,Forte,Daniel Levin,Becker,Burning Deck Press,Poetry,14.0,Jan,2015,French,France,Ian Monk,"Michelle Noteboom, Jean-Jacques Poucel",Translator,Male,Both
9781934200810,Seven String Quartets,Frederic,Forte,Matthew,Smith,Fence Books,Poetry,15.0,May,2014,French,France,,,,Male,Male
9780914671114,Selected Poems,Corsino,Fortes,Daniel,Hahn,Archipelago,Poetry,16.0,Apr,2015,Portuguese,Cape Verde,Sean,O'Brien,Translator,Male,Male
9780062000385,Waiting for Robert Capa,Susana,Fortes,Adriana,Lopez,HarperCollins,Fiction,14.99,Oct,2011,Spanish,Spain,,,,Female,Female
